-35.45,173.76667,Whakaruangangana
-41.21667,175.58333,Whakarua
-40.85,176,Whakarora
-40.33333,175.66667,Whakarongo
-38.2,176.96667,Whakarimarima
-38.16667,176.28333,Whakarewarewa State Forest
-38.16667,176.26667,Whakarewarewa
-35.65,174.5,Whakareora
-35.05,173.88333,Whakarara
-35.41667,173.4,Whakarapa Stream
-38.8,177.6,Whakapunaki
-38.1,176.4,Whakapoungakau
-40.91667,176.06667,Whakaporo Stream
-43.7,169.25,Whakapohai River
-40.95,172.1,Whakapoai Point
-36.18333,174.23333,Whakapirau Creek
-36.15,174.25,Whakapirau
-37.28333,174.93333,Whakapipi Stream
-35.55,174.23333,Whakapara River
-35.53333,174.28333,Whakapara
-38.51667,176.16667,Whakapapataringa
-38.93333,175.41667,Whakapapa River
-39.18333,175.53333,Whakapapanui
-39.16667,175.46667,Whakapapa-iti
-40.81667,175.55,Whakapapa
-38.75,177.75,Whakaongaonga
-35.3,173.58333,Whakaoma
-34.95,173.55,Whakange
-38.93333,175.88333,Whakamoenga
-37.33333,175.78333,Whakamoehau
-39.23333,176.01667,Whakamarumaru
-38.53333,176.3,Whakamarumaru
-39.56667,176.53333,Whakamarumaru
-38.43333,175.88333,Whakamaru
-37.73333,176,Whakamarama
-39.63333,174.43333,Whakamara
-35.51667,173.71667,Whakamakarini
-35.35,173.21667,Whakakoro
-36.25,174.33333,Whakaki River
-39.05,177.55,Whakaki Lagoon
-39.03333,177.6,Whakaki
-38.56667,176.85,Whakaipu
-39.31667,174.81667,Whakaihuwaka
-39.76667,175.15,Whakaihuwaka
-39.1,175.06667,Whakahoro
-37.9,176.56667,Whakahaupapa Stream
-38.23333,178.23333,Whakaari
-37.71667,178.3,Whakaangiangi
-40.01667,176.03333,Whaingapuna
-37.03333,174.86667,Weymouth
-45.6,168.15,Weydon Burn
-45.66667,166.73333,Wet Jacket Arm
-41.15,173.96667,Wet Inlet
-44.61667,169.75,Wether Range
-45.86667,167.91667,Wether Hill
-45.8,168.33333,Wether Hill
-41.71667,173.45,Wether Hill
-41.66667,173.11667,Wether Hill
-45.2,170.01667,Wetherburn
-43.36667,172.58333,Wetheral
-44.71667,170.23333,Mount Weta
-35.05,173.85,Weta
-40.81667,175.3,West Waitewaewae Stream
-36.85,174.86667,West Tamaki Head
-45.9,170.15,West Taieri
-39.47688,176.88151,Westshore
-40.86667,174.86667,West Point
-41.75,171.6,Westport
-46.36667,168.31667,West Plains
-46.08333,168.58333,West Peak
-46.05,167.15,West Peak
-45.08333,170.91667,Weston
-40.11667,175.43333,Westoe
-39.9,175.01667,Westmere Station
-45.46667,167.5,Westmere
-39.9,174.98333,Westmere
-39.9,175,Westmere
-43.51667,172.36667,West Melton
-43.41667,170.16667,Westland Statistical Area
-42.41667,171.41667,Westland Plain
-43.5,170.16667,Westland National Park
-43.5,170,Westland County
-43.28333,170.86667,Mount Westland
-43.5,170,Westland District
-43.93333,172.06667,West Kyle
-34.18333,172.03333,West Island
-50.73333,166.21667,West Head
-41.21667,174.31667,West Head
-45.85,170.58333,West Harbour
-36.93333,174.83333,Westfield Junction
-36.95,174.85,Westfield
-43.35,172.38333,West Eyreton
-45.11667,170.08333,West Eweburn
-36.86667,174.73333,Western Springs
-36.85,174.71667,Western Springs
-41.03333,175.2,Western Hutt River
-50.83333,165.91667,Western Harbour
-47.74444,179.02917,Main Group
-37.65,176.15833,Western Channel
-50.86667,166.03333,Western Arm
-43.83333,171.61667,Westerfield
-40.95,174,West Entry Point
-45.58333,168.21667,West Dome
-45.63333,168.23333,West Dome
-44.4,169.71667,West Diadem Creek
-41.81667,171.63333,West Creek
-43,170.66667,West Coast Region
-45.9,166.43333,West Cape
-45.46667,169.08333,West Branch Waikaia River
-41.9,172.46667,West Branch Tutaki River
-41.43333,175.31667,West Branch Turanganui River
-46.13333,169.96667,West Branch Tokomairiro River
-40.13333,176.05,West Branch Tamaki River
-43.6,171.3,West Branch Stour River
-46.15,167.51667,West Branch Rowallan Burn
-45.73333,168.76667,West Branch Rob Roy Creek
-44.61667,169.16667,West Branch Quartz Creek
-41.61667,172.51667,West Branch Owen River
-44.48333,168.8,West Branch Matukituki River
-41.68333,172.31667,West Branch Matiri River
-44.75,169.9,West Branch Manuherikia River
-41.65,172.45,West Branch Johnston Creek
-43.16667,172.48333,West Branch Grey River
-45.58333,167.85,West Branch Elm Tree Creek
-44.73333,167.93333,West Branch Cleddau River
-42.41667,173.36667,West Branch Charwell River
